@RELATION R_data_frame

@ATTRIBUTE V1 NUMERIC
@ATTRIBUTE V2 NUMERIC
@ATTRIBUTE V3 NUMERIC
@ATTRIBUTE V4 NUMERIC
@ATTRIBUTE V5 NUMERIC
@ATTRIBUTE V6 NUMERIC
@ATTRIBUTE V7 NUMERIC
@ATTRIBUTE V8 NUMERIC
@ATTRIBUTE V9 NUMERIC
@ATTRIBUTE V10 NUMERIC
@ATTRIBUTE V11 NUMERIC
@ATTRIBUTE V12 NUMERIC
@ATTRIBUTE V13 NUMERIC
@ATTRIBUTE V14 NUMERIC
@ATTRIBUTE V15 NUMERIC
@ATTRIBUTE V16 NUMERIC
@ATTRIBUTE V17 NUMERIC
@ATTRIBUTE V18 NUMERIC
@ATTRIBUTE V19 NUMERIC
@ATTRIBUTE V20 NUMERIC
@ATTRIBUTE Class {1, 2}

@DATA
-192.0,-652.0,-1056.0,-3513.0,1133.0,-2912.0,1912.0,-406.0,-1671.0,-3323.0,-504.0,88.0,541.0,1136.0,-1096.0,289.0,272.0,-4413.0,-46.0,3963.0,1
-578.0,2363.0,-858.0,-14.0,-1315.0,-2375.0,-4657.0,578.0,159.0,-33.0,1011.0,-6127.0,-3263.0,-2.0,4235.0,-2502.0,275.0,1451.0,-1599.0,-85.0,1
1481.0,2448.0,-1607.0,2431.0,544.0,1713.0,-144.0,1136.0,4614.0,-4574.0,-3211.0,2371.0,-2489.0,-518.0,-2546.0,-4718.0,1158.0,-437.0,-233.0,-523.0,1
38.0,1052.0,19.0,-524.0,-66.0,1024.0,545.0,1187.0,704.0,22.0,-164.0,-151.0,-915.0,-24.0,1441.0,455.0,1577.0,2107.0,53.0,591.0,2
94.0,-696.0,1135.0,-1.0,-52.0,-616.0,-417.0,1213.0,-329.0,278.0,2183.0,-1318.0,247.0,2253.0,1259.0,-17.0,-584.0,71.0,588.0,204.0,2
47.0,1338.0,-1678.0,-2967.0,-101.0,7.0,-2546.0,-937.0,-798.0,1893.0,544.0,-192.0,1674.0,187.0,-1768.0,-187.0,-164.0,1383.0,3572.0,-506.0,2
-1555.0,-1419.0,-2481.0,617.0,1587.0,892.0,-4636.0,-818.0,917.0,2397.0,-1284.0,-1691.0,-1861.0,-1371.0,375.0,-544.0,-47.0,-2134.0,-2462.0,136.0,1
1042.0,121.0,3281.0,-732.0,-159.0,267.0,4192.0,-1376.0,275.0,-2926.0,508.0,-1344.0,4506.0,1826.0,222.0,-304.0,-1382.0,-226.0,185.0,-676.0,2
-98.0,-4845.0,393.0,3253.0,-1739.0,6384.0,74.0,-637.0,-55.0,-2115.0,-2421.0,-2283.0,-412.0,1348.0,68.0,972.0,778.0,3194.0,2886.0,-565.0,2
96.0,175.0,-299.0,858.0,1.0,1541.0,-255.0,-1429.0,-203.0,-457.0,1502.0,-357.0,1284.0,52.0,992.0,439.0,65.0,1783.0,-1516.0,9.0,2
1632.0,1201.0,304.0,1162.0,807.0,-1354.0,-82.0,802.0,-143.0,264.0,-316.0,2081.0,2001.0,1139.0,-1308.0,222.0,31.0,748.0,7.0,871.0,2
-4182.0,68.0,2418.0,-1014.0,2825.0,-312.0,-3408.0,-931.0,-4893.0,-2296.0,906.0,-101.0,-4537.0,-1301.0,-487.0,1114.0,549.0,877.0,1076.0,1195.0,1
2804.0,2046.0,-2608.0,309.0,1371.0,1229.0,1898.0,-2377.0,2585.0,-246.0,2604.0,432.0,-4506.0,-1352.0,-3324.0,-424.0,1752.0,834.0,772.0,-3125.0,1
595.0,176.0,3467.0,-559.0,613.0,568.0,406.0,1585.0,-127.0,58.0,-763.0,-1281.0,-1374.0,895.0,79.0,-8.0,952.0,-497.0,1211.0,1908.0,2
-976.0,726.0,1253.0,2076.0,2334.0,-1098.0,-1567.0,-3006.0,781.0,-1137.0,-353.0,-1058.0,-1166.0,-1673.0,2591.0,1728.0,-938.0,2178.0,1818.0,925.0,2
1117.0,-199.0,2719.0,-562.0,24.0,2396.0,-1683.0,12.0,519.0,743.0,751.0,1615.0,-482.0,-1759.0,-854.0,903.0,-206.0,647.0,3127.0,369.0,2
-578.0,-636.0,-462.0,321.0,123.0,793.0,832.0,-84.0,94.0,-217.0,1001.0,16.0,-192.0,1425.0,-322.0,342.0,-1.0,52.0,24.0,-36.0,2
-519.0,2995.0,434.0,-4038.0,934.0,-1883.0,1245.0,-1066.0,1497.0,-3075.0,-3963.0,228.0,1024.0,1684.0,-1276.0,-125.0,679.0,1331.0,-647.0,-5168.0,1
217.0,377.0,-849.0,-75.0,-937.0,-3079.0,1964.0,-1101.0,-474.0,-229.0,577.0,252.0,-57.0,1363.0,-376.0,-7121.0,1878.0,204.0,-361.0,852.0,2
1654.0,-63.0,1068.0,427.0,-477.0,-667.0,615.0,882.0,1556.0,856.0,-18.0,-586.0,643.0,95.0,-533.0,-421.0,1488.0,317.0,-997.0,-64.0,2
-4693.0,1148.0,-1723.0,3039.0,1206.0,456.0,1085.0,702.0,-2926.0,108.0,-1515.0,-1922.0,-1278.0,-2134.0,-1038.0,-275.0,-1998.0,-3101.0,256.0,818.0,1
68.0,1803.0,1544.0,1876.0,32.0,-518.0,-1159.0,2241.0,649.0,82.0,469.0,552.0,-426.0,1796.0,1483.0,478.0,794.0,-1228.0,264.0,-42.0,2
129.0,-1711.0,785.0,2129.0,859.0,-1633.0,447.0,611.0,5318.0,253.0,9.0,-1436.0,245.0,-316.0,76.0,-258.0,-186.0,1084.0,-373.0,1709.0,2
647.0,79.0,-395.0,3.0,1459.0,593.0,581.0,323.0,552.0,-6.0,347.0,921.0,217.0,-212.0,-411.0,22.0,338.0,-1557.0,-656.0,49.0,2
-673.0,-543.0,-1027.0,1395.0,141.0,719.0,552.0,-1785.0,-24.0,-1342.0,281.0,-23.0,-1396.0,-108.0,2996.0,544.0,-1079.0,1325.0,1444.0,291.0,2
358.0,-58.0,1494.0,738.0,-339.0,769.0,203.0,1024.0,1535.0,1473.0,435.0,1249.0,579.0,323.0,-988.0,286.0,511.0,-47.0,-867.0,-24.0,2
-8.0,359.0,684.0,-2181.0,1921.0,-482.0,-445.0,1426.0,407.0,-672.0,-336.0,668.0,-8.0,-2004.0,-3127.0,-124.0,1445.0,24.0,2459.0,-689.0,2
-4274.0,-863.0,-175.0,913.0,228.0,3243.0,-2168.0,82.0,-94.0,3763.0,-3244.0,931.0,1226.0,397.0,-917.0,1928.0,-829.0,-3484.0,731.0,-385.0,1
625.0,181.0,-1055.0,122.0,-136.0,806.0,1622.0,923.0,2252.0,162.0,1749.0,979.0,1954.0,1281.0,-814.0,52.0,-6.0,1182.0,2484.0,513.0,2
-119.0,38.0,757.0,-755.0,-2057.0,68.0,-798.0,1501.0,1866.0,-2275.0,-1444.0,-364.0,-226.0,616.0,92.0,1865.0,-5288.0,547.0,-2511.0,1403.0,2
276.0,-1626.0,1994.0,-553.0,234.0,1164.0,-3076.0,-513.0,-523.0,286.0,-1087.0,-1561.0,-1093.0,-1636.0,392.0,327.0,-3312.0,678.0,68.0,179.0,2
45.0,2293.0,-1419.0,-2691.0,3744.0,-235.0,-154.0,21.0,2755.0,-2464.0,4443.0,16.0,398.0,138.0,-1189.0,258.0,648.0,-1442.0,655.0,1273.0,2
1021.0,-128.0,688.0,-811.0,-2178.0,508.0,4498.0,-2914.0,1056.0,3803.0,-1388.0,1963.0,-3395.0,35.0,-369.0,-1061.0,-16.0,859.0,-603.0,506.0,2
-307.0,-236.0,1781.0,1266.0,649.0,-299.0,1294.0,-322.0,846.0,238.0,22.0,1394.0,241.0,-32.0,-233.0,212.0,-286.0,1259.0,1125.0,522.0,2
-277.0,-2087.0,2346.0,2366.0,3211.0,4132.0,-263.0,3093.0,-1785.0,2286.0,-1232.0,-2692.0,1762.0,-2262.0,-2981.0,181.0,-901.0,43.0,-3443.0,-1631.0,1
2703.0,-2734.0,4355.0,758.0,-2263.0,946.0,-1465.0,-2019.0,755.0,3377.0,-776.0,-1152.0,-307.0,-419.0,-187.0,1274.0,209.0,2415.0,-44.0,-546.0,2
1206.0,-1782.0,-2389.0,-666.0,-1332.0,-2605.0,-1112.0,2663.0,2777.0,-2353.0,-2429.0,-1079.0,-3268.0,206.0,-1644.0,3509.0,1309.0,2529.0,1053.0,1005.0,2
826.0,744.0,-889.0,634.0,2608.0,112.0,137.0,1724.0,648.0,1.0,1908.0,1142.0,696.0,1052.0,-3.0,562.0,17.0,-443.0,-79.0,1789.0,2
-1721.0,-3616.0,2493.0,-163.0,476.0,-1971.0,2574.0,-349.0,-2761.0,69.0,4105.0,-1728.0,1621.0,-1053.0,-219.0,1942.0,-1132.0,-81.0,-833.0,1687.0,2
1806.0,1336.0,353.0,-201.0,408.0,-354.0,-412.0,-94.0,-2352.0,516.0,345.0,-1597.0,342.0,412.0,-1028.0,135.0,713.0,-854.0,406.0,52.0,2
-308.0,1495.0,13.0,-1076.0,2636.0,1945.0,2.0,2072.0,-3807.0,-2196.0,104.0,-552.0,576.0,-4059.0,-503.0,-977.0,1378.0,3652.0,-8.0,-1985.0,2
1666.0,828.0,694.0,-35.0,21.0,2565.0,2083.0,1706.0,-4.0,-23.0,247.0,-562.0,-263.0,179.0,917.0,1274.0,79.0,601.0,1588.0,21.0,2
1005.0,-1291.0,-655.0,1121.0,288.0,732.0,483.0,-1509.0,-976.0,-3464.0,-2897.0,-2641.0,-1158.0,1932.0,-543.0,-1255.0,-649.0,-1594.0,498.0,902.0,2
1084.0,216.0,-974.0,1238.0,2505.0,-868.0,1119.0,1554.0,-663.0,-53.0,-873.0,1254.0,99.0,-908.0,788.0,609.0,864.0,2288.0,71.0,85.0,2
257.0,-883.0,-638.0,-2494.0,-501.0,-2166.0,-1013.0,951.0,125.0,1453.0,-41.0,-5289.0,-2244.0,-532.0,-716.0,-3428.0,1759.0,-1998.0,36.0,-1437.0,1
4046.0,-215.0,-3217.0,375.0,-1127.0,513.0,26.0,339.0,1698.0,-3003.0,5186.0,-636.0,-2.0,1988.0,2279.0,439.0,-441.0,25.0,1633.0,352.0,2
199.0,-986.0,2193.0,825.0,1217.0,345.0,-57.0,31.0,-1637.0,-359.0,2366.0,-111.0,2366.0,783.0,1507.0,626.0,-129.0,882.0,543.0,33.0,2
-1206.0,513.0,-613.0,599.0,-1971.0,1179.0,743.0,-528.0,-753.0,1059.0,1805.0,-1599.0,-1117.0,1251.0,383.0,892.0,816.0,264.0,1018.0,-408.0,2
292.0,183.0,625.0,124.0,-237.0,-584.0,235.0,2312.0,-496.0,1724.0,116.0,299.0,423.0,-1316.0,1795.0,-806.0,-451.0,755.0,1734.0,-85.0,2
1051.0,-257.0,-244.0,-318.0,961.0,-482.0,1714.0,1408.0,25.0,645.0,99.0,1032.0,827.0,131.0,1498.0,1236.0,-415.0,3361.0,657.0,207.0,2
49.0,1855.0,764.0,228.0,-1005.0,-2324.0,-2619.0,-1037.0,-2103.0,2504.0,-2001.0,1731.0,23.0,439.0,-2203.0,4256.0,-3186.0,171.0,313.0,3314.0,1
-177.0,-54.0,24.0,-1545.0,-3702.0,696.0,2429.0,2916.0,-3596.0,454.0,1964.0,-2441.0,1696.0,-954.0,-1036.0,192.0,-227.0,-2067.0,-1885.0,-159.0,1
2459.0,258.0,1032.0,-183.0,-85.0,981.0,-26.0,2493.0,194.0,-584.0,674.0,141.0,1317.0,3.0,261.0,2032.0,11.0,624.0,374.0,-16.0,2
-343.0,-1179.0,671.0,2722.0,1018.0,-2918.0,3907.0,-2517.0,-148.0,-1963.0,485.0,118.0,-247.0,608.0,-325.0,-1075.0,-808.0,222.0,-926.0,797.0,2
-1238.0,-185.0,-1576.0,-658.0,-1053.0,4.0,-1487.0,1285.0,-1218.0,1434.0,-3597.0,1067.0,-313.0,225.0,1949.0,-2874.0,-113.0,1321.0,-982.0,3687.0,2
1865.0,-167.0,-427.0,2075.0,851.0,-1472.0,216.0,496.0,-966.0,-583.0,543.0,-24.0,1984.0,-722.0,76.0,1898.0,-256.0,102.0,-1742.0,-301.0,2
-2227.0,424.0,2918.0,-7.0,1818.0,2048.0,144.0,-1303.0,2067.0,1064.0,-1014.0,-73.0,-1922.0,3944.0,-606.0,1021.0,-1397.0,-596.0,-421.0,-2925.0,2
3422.0,-1529.0,2058.0,935.0,1729.0,1598.0,731.0,-475.0,739.0,298.0,-18.0,283.0,19.0,38.0,19.0,339.0,-1617.0,-32.0,-1438.0,-1953.0,2
-55.0,-355.0,-267.0,1495.0,1475.0,33.0,438.0,-317.0,-252.0,1254.0,822.0,314.0,1851.0,1075.0,-132.0,1974.0,1322.0,-913.0,-77.0,576.0,2
-1676.0,-2686.0,-845.0,2485.0,-2438.0,-884.0,-2239.0,-224.0,-2321.0,-582.0,103.0,-2758.0,-2834.0,672.0,273.0,-6479.0,-171.0,446.0,-1439.0,-2136.0,1
-1501.0,331.0,13.0,7.0,2124.0,-39.0,-1655.0,1284.0,181.0,2017.0,982.0,-779.0,-216.0,-84.0,91.0,1198.0,123.0,1306.0,802.0,-2.0,2
218.0,575.0,-28.0,-557.0,2979.0,512.0,-46.0,-166.0,1284.0,294.0,266.0,2666.0,1637.0,1366.0,-287.0,-436.0,1931.0,-356.0,764.0,-934.0,2
476.0,1039.0,2461.0,-1331.0,-93.0,223.0,261.0,1441.0,-2183.0,-1516.0,2504.0,3485.0,-2336.0,-225.0,12.0,2527.0,-1143.0,-662.0,776.0,1877.0,2
-336.0,66.0,985.0,901.0,1485.0,-1556.0,-1274.0,77.0,64.0,407.0,1693.0,2632.0,1196.0,84.0,-195.0,231.0,-765.0,49.0,-378.0,803.0,2
-508.0,465.0,-1353.0,-1515.0,51.0,211.0,724.0,-33.0,-1912.0,2642.0,-2804.0,6791.0,1897.0,934.0,-2541.0,-2984.0,-4697.0,-56.0,129.0,-521.0,1
-1826.0,-249.0,-57.0,1165.0,-986.0,27.0,-138.0,1264.0,-2167.0,795.0,1359.0,-58.0,-1263.0,-535.0,1059.0,-4227.0,-3495.0,-132.0,2445.0,727.0,2
168.0,647.0,769.0,-846.0,117.0,94.0,937.0,1045.0,-1789.0,1391.0,-795.0,-167.0,-1514.0,87.0,701.0,171.0,1179.0,739.0,-557.0,1732.0,2
1565.0,1335.0,243.0,-647.0,103.0,2542.0,-151.0,2.0,-144.0,1924.0,-55.0,-157.0,3169.0,2498.0,-949.0,568.0,778.0,203.0,1634.0,243.0,2
461.0,1998.0,-2246.0,12.0,35.0,-685.0,1307.0,-96.0,829.0,-234.0,-33.0,152.0,1543.0,-125.0,214.0,-4.0,-616.0,206.0,-638.0,497.0,2
251.0,-574.0,-51.0,904.0,548.0,1203.0,587.0,1046.0,515.0,-5.0,1579.0,-535.0,-1236.0,1951.0,512.0,-562.0,2041.0,-366.0,891.0,-392.0,2
-91.0,-395.0,-2216.0,-5058.0,-173.0,-82.0,1921.0,-1709.0,1295.0,541.0,45.0,1557.0,858.0,-3942.0,1794.0,-136.0,-1944.0,941.0,293.0,1001.0,1
37.0,1603.0,-123.0,1307.0,98.0,-443.0,827.0,-135.0,756.0,701.0,424.0,2213.0,-384.0,1217.0,-101.0,-412.0,149.0,451.0,-37.0,38.0,2
852.0,326.0,-38.0,-467.0,153.0,326.0,1412.0,1617.0,141.0,272.0,2308.0,-431.0,765.0,1143.0,1145.0,1148.0,897.0,935.0,258.0,-66.0,2
425.0,607.0,1845.0,-725.0,116.0,-367.0,84.0,224.0,1157.0,437.0,324.0,1171.0,2037.0,947.0,1836.0,-406.0,1341.0,973.0,839.0,-124.0,2
1509.0,1314.0,-1547.0,1299.0,364.0,-302.0,5175.0,2253.0,4326.0,-79.0,-1348.0,3173.0,1785.0,-1053.0,582.0,1853.0,4754.0,1955.0,265.0,-3396.0,2
108.0,92.0,-25.0,-1799.0,256.0,1348.0,-864.0,363.0,-168.0,16.0,-1075.0,812.0,-1517.0,553.0,2013.0,1314.0,653.0,249.0,107.0,22.0,2
753.0,-1102.0,1321.0,-1032.0,-84.0,1056.0,-261.0,564.0,673.0,-34.0,1346.0,1304.0,2254.0,862.0,-567.0,846.0,1398.0,-1046.0,741.0,-1.0,2
-1386.0,-3206.0,-579.0,-1903.0,-87.0,-4238.0,-449.0,2489.0,-863.0,-652.0,-812.0,-172.0,-24.0,-439.0,414.0,-2461.0,946.0,-525.0,-1958.0,196.0,1
809.0,-655.0,374.0,-542.0,1273.0,543.0,-37.0,1085.0,17.0,-335.0,952.0,2708.0,738.0,-142.0,131.0,315.0,-1178.0,-93.0,624.0,277.0,2
-3946.0,-547.0,242.0,1399.0,-17.0,-656.0,-74.0,-1226.0,-176.0,-773.0,-105.0,139.0,-1508.0,1191.0,-2632.0,-155.0,-1321.0,1004.0,-5684.0,-1417.0,2
-1459.0,1074.0,-708.0,-727.0,1538.0,1687.0,256.0,1754.0,659.0,83.0,-1286.0,764.0,544.0,108.0,1368.0,266.0,2969.0,2131.0,911.0,718.0,2
249.0,1038.0,-1038.0,839.0,-43.0,333.0,1341.0,3116.0,878.0,685.0,-78.0,631.0,2552.0,169.0,2359.0,-47.0,-235.0,222.0,1583.0,1101.0,2
-44.0,1026.0,1021.0,-158.0,993.0,834.0,1147.0,-59.0,1412.0,-104.0,-1017.0,2075.0,-159.0,-49.0,163.0,2282.0,-1707.0,-567.0,-87.0,341.0,2
1414.0,898.0,156.0,-336.0,983.0,-197.0,1341.0,1018.0,857.0,218.0,2243.0,1612.0,1634.0,161.0,15.0,934.0,457.0,-126.0,1932.0,569.0,2
332.0,2918.0,-362.0,1389.0,-2464.0,803.0,-892.0,1369.0,-2206.0,-2602.0,-1271.0,-589.0,-2919.0,-665.0,573.0,-466.0,2868.0,-3167.0,1144.0,4624.0,2
208.0,946.0,634.0,596.0,-982.0,1772.0,847.0,-493.0,1618.0,104.0,-579.0,297.0,-8.0,1648.0,664.0,913.0,238.0,-1073.0,32.0,18.0,2
-421.0,205.0,-1658.0,-858.0,1936.0,3038.0,1115.0,-558.0,-1388.0,-367.0,-199.0,-2349.0,856.0,105.0,2426.0,-2907.0,1005.0,4166.0,-3041.0,-318.0,2
33.0,11.0,446.0,67.0,-2943.0,1236.0,4713.0,245.0,-2509.0,4238.0,-2592.0,-1161.0,2497.0,943.0,-1457.0,-3.0,4687.0,1088.0,1215.0,507.0,2
82.0,-1286.0,-1017.0,289.0,3493.0,52.0,1763.0,166.0,1978.0,2901.0,585.0,1611.0,1016.0,-3.0,-1803.0,-3889.0,-11.0,-2086.0,-2269.0,2246.0,2
-827.0,-1365.0,2579.0,2744.0,353.0,1256.0,2447.0,3238.0,-1458.0,978.0,-2458.0,4244.0,-3345.0,1262.0,-3166.0,-32.0,-1761.0,269.0,-1236.0,-152.0,2
597.0,-2872.0,244.0,-335.0,576.0,13.0,1246.0,1595.0,67.0,3026.0,-513.0,235.0,158.0,2339.0,1017.0,-1976.0,883.0,-124.0,-33.0,1598.0,2
-1698.0,694.0,517.0,-842.0,-608.0,1532.0,-218.0,1839.0,22.0,123.0,778.0,897.0,656.0,529.0,-1012.0,-54.0,-696.0,151.0,1256.0,248.0,2
786.0,-2323.0,-2587.0,-976.0,1383.0,-2194.0,821.0,-5396.0,-4157.0,2969.0,-776.0,-1731.0,58.0,-295.0,432.0,169.0,2711.0,1866.0,-317.0,7.0,1
1178.0,-2304.0,3036.0,-248.0,-937.0,1478.0,716.0,2458.0,5.0,1392.0,1888.0,1286.0,702.0,-1938.0,-936.0,-1965.0,158.0,-306.0,664.0,3768.0,2
-2325.0,-2073.0,-1109.0,-3151.0,77.0,1682.0,-1708.0,5493.0,2379.0,365.0,3359.0,336.0,2094.0,-67.0,2032.0,-85.0,2763.0,-2022.0,-1541.0,3371.0,1
187.0,2321.0,-4062.0,84.0,-3877.0,223.0,-119.0,-2452.0,-1175.0,782.0,-334.0,363.0,-366.0,-704.0,2072.0,1427.0,-2764.0,-2024.0,-854.0,176.0,2
282.0,-883.0,-112.0,-263.0,-1054.0,1601.0,76.0,457.0,1523.0,1207.0,43.0,-1112.0,117.0,1543.0,387.0,29.0,551.0,1572.0,2143.0,168.0,2
-856.0,-615.0,674.0,2348.0,-1449.0,78.0,2194.0,1144.0,1826.0,-253.0,2187.0,2345.0,-2367.0,4.0,-73.0,196.0,1156.0,-1868.0,908.0,-536.0,2
584.0,-1158.0,-2135.0,308.0,-2224.0,-143.0,925.0,-396.0,-177.0,-38.0,686.0,2494.0,1167.0,-162.0,4674.0,1169.0,-1108.0,2063.0,-126.0,1869.0,2
-504.0,1857.0,2808.0,4725.0,-2017.0,2312.0,-3046.0,284.0,-2145.0,-2388.0,5572.0,-6.0,-101.0,-308.0,-218.0,-2005.0,1113.0,371.0,1772.0,-256.0,1
-13.0,-14.0,782.0,811.0,48.0,587.0,-127.0,1236.0,134.0,-563.0,-1062.0,217.0,-759.0,-32.0,894.0,2306.0,173.0,475.0,1322.0,-559.0,2
-987.0,-875.0,-1411.0,711.0,1628.0,1601.0,-721.0,-23.0,328.0,648.0,925.0,154.0,179.0,359.0,9.0,-836.0,-467.0,231.0,211.0,475.0,2
1479.0,302.0,208.0,45.0,582.0,917.0,839.0,2649.0,-154.0,1179.0,883.0,1464.0,1376.0,1159.0,547.0,36.0,936.0,1319.0,-131.0,5.0,2
-1263.0,66.0,323.0,-3944.0,2119.0,-156.0,1076.0,-1553.0,4152.0,317.0,551.0,-213.0,1515.0,-2101.0,415.0,-2247.0,-41.0,-2894.0,-1535.0,112.0,2
-5776.0,299.0,-1976.0,-822.0,-259.0,-895.0,-3044.0,-868.0,-1538.0,-371.0,3192.0,-236.0,1038.0,-3303.0,77.0,101.0,3582.0,3542.0,-187.0,1345.0,2
-597.0,-942.0,-713.0,804.0,1175.0,-784.0,-359.0,922.0,-1176.0,-477.0,277.0,2736.0,656.0,-1034.0,501.0,1212.0,-1355.0,1601.0,599.0,73.0,2
-2525.0,-1744.0,366.0,-312.0,6074.0,-92.0,36.0,1034.0,1298.0,-1909.0,4.0,1535.0,67.0,-1296.0,1132.0,-4084.0,-42.0,1617.0,-1167.0,-132.0,2
659.0,1474.0,-1397.0,1499.0,109.0,364.0,-2308.0,-1258.0,-1646.0,-1369.0,2534.0,-76.0,566.0,2721.0,932.0,401.0,262.0,-1448.0,2142.0,-1179.0,2
251.0,1416.0,576.0,-509.0,145.0,59.0,2638.0,-1041.0,2655.0,1092.0,-623.0,365.0,1454.0,-655.0,118.0,1886.0,-184.0,174.0,1897.0,1206.0,2
1188.0,-2331.0,198.0,-918.0,-193.0,73.0,-162.0,-2328.0,-154.0,-22.0,2826.0,36.0,3455.0,-28.0,1791.0,1978.0,-2248.0,-4666.0,-394.0,-1172.0,2
675.0,3.0,-2278.0,1093.0,1026.0,306.0,754.0,4.0,1933.0,-37.0,-157.0,145.0,72.0,67.0,-556.0,84.0,-2441.0,2025.0,184.0,234.0,2
128.0,1876.0,-54.0,16.0,1565.0,663.0,165.0,169.0,1624.0,1279.0,2613.0,7.0,-15.0,1257.0,3308.0,1194.0,1373.0,413.0,-168.0,409.0,2
222.0,1312.0,103.0,1251.0,-566.0,539.0,301.0,-66.0,-203.0,-465.0,2118.0,-1463.0,-442.0,584.0,77.0,-147.0,1612.0,1904.0,-779.0,191.0,2
-648.0,993.0,-2296.0,2668.0,727.0,1723.0,-255.0,-298.0,2131.0,-1546.0,1512.0,-168.0,-2.0,1274.0,-462.0,-2866.0,-352.0,-343.0,2492.0,-1531.0,2
-2088.0,-527.0,965.0,1517.0,-3833.0,2636.0,-4058.0,65.0,-1999.0,9.0,4555.0,-766.0,2276.0,1265.0,-2.0,-426.0,-2428.0,-1775.0,262.0,-438.0,1
1994.0,-1587.0,-721.0,2047.0,3363.0,-298.0,-3237.0,-1432.0,-1902.0,-1688.0,-583.0,1336.0,796.0,996.0,-1024.0,-1129.0,-895.0,2216.0,-2368.0,-1065.0,2
-1826.0,-1516.0,1326.0,341.0,284.0,-426.0,-155.0,-1577.0,-2976.0,3897.0,345.0,548.0,3229.0,-1645.0,1676.0,3335.0,2119.0,2984.0,644.0,632.0,2
349.0,14.0,377.0,2003.0,4.0,-388.0,288.0,-574.0,-568.0,1151.0,-109.0,1434.0,-739.0,327.0,3.0,2012.0,1539.0,-106.0,1241.0,-1755.0,2
-1181.0,1797.0,775.0,692.0,422.0,1618.0,-604.0,256.0,1655.0,1828.0,1452.0,-769.0,-61.0,1925.0,55.0,-162.0,537.0,1448.0,-855.0,-251.0,2
231.0,-33.0,1146.0,1715.0,997.0,1634.0,319.0,36.0,81.0,-1638.0,-914.0,1086.0,1849.0,-766.0,497.0,-225.0,1901.0,254.0,-653.0,-69.0,2
119.0,-646.0,97.0,932.0,-475.0,305.0,2659.0,-255.0,-208.0,1419.0,-857.0,-1606.0,823.0,2395.0,-1335.0,-96.0,132.0,1362.0,671.0,1135.0,2
-142.0,234.0,-2547.0,18.0,261.0,-1801.0,-513.0,-812.0,-572.0,-1909.0,-331.0,-815.0,1907.0,1405.0,1034.0,4339.0,116.0,-1917.0,932.0,602.0,2
779.0,-104.0,267.0,-975.0,1041.0,683.0,-255.0,155.0,-379.0,-431.0,2346.0,504.0,1388.0,599.0,442.0,-1524.0,-2039.0,494.0,-1859.0,57.0,2
673.0,1746.0,76.0,-838.0,2344.0,-217.0,-909.0,57.0,-5099.0,2623.0,2368.0,-2615.0,221.0,178.0,-4591.0,-1764.0,1178.0,-179.0,-3732.0,1395.0,2
-2961.0,728.0,-1034.0,-256.0,1527.0,-1512.0,-409.0,-339.0,47.0,-1984.0,-3993.0,2432.0,-2162.0,-1717.0,1952.0,1111.0,-272.0,886.0,3849.0,-3214.0,2
2019.0,-787.0,2098.0,557.0,1907.0,-937.0,-934.0,284.0,255.0,2256.0,-292.0,-848.0,795.0,-17.0,2041.0,2964.0,-218.0,1198.0,77.0,-1256.0,2
533.0,-196.0,269.0,65.0,-753.0,-58.0,264.0,11.0,-14.0,2364.0,316.0,14.0,-637.0,-2227.0,274.0,549.0,143.0,1966.0,82.0,-1215.0,2
-569.0,-207.0,-2375.0,357.0,1325.0,-973.0,-1591.0,-257.0,-595.0,437.0,-504.0,1.0,-2011.0,222.0,-5203.0,5053.0,-1048.0,-2876.0,1664.0,-1036.0,1
113.0,333.0,172.0,-1618.0,877.0,1578.0,2023.0,-978.0,-316.0,-107.0,2532.0,-4281.0,1098.0,1963.0,1357.0,1356.0,171.0,-66.0,1599.0,3537.0,2
-556.0,1862.0,-866.0,625.0,-3017.0,-559.0,1949.0,-2522.0,-807.0,21.0,-1229.0,3075.0,1164.0,-941.0,-5394.0,-649.0,-1963.0,597.0,-2382.0,-1184.0,2
567.0,136.0,1615.0,896.0,103.0,98.0,569.0,1364.0,238.0,178.0,-249.0,143.0,-226.0,1637.0,-41.0,1474.0,1492.0,-2344.0,635.0,1408.0,2
-168.0,1299.0,356.0,718.0,-892.0,-366.0,1176.0,-374.0,2747.0,55.0,-1424.0,1607.0,984.0,-104.0,-51.0,-217.0,-183.0,-687.0,-64.0,-493.0,2
-3003.0,2927.0,858.0,32.0,-555.0,33.0,488.0,-404.0,-6905.0,563.0,-1293.0,413.0,-593.0,-1266.0,-178.0,-2177.0,59.0,-1552.0,-288.0,-178.0,1
2762.0,-306.0,-87.0,103.0,653.0,84.0,2585.0,135.0,538.0,27.0,44.0,-714.0,-1876.0,-378.0,48.0,1082.0,1587.0,627.0,341.0,2913.0,2
-333.0,1183.0,168.0,-423.0,794.0,895.0,1543.0,-213.0,1757.0,1089.0,-112.0,-93.0,-175.0,613.0,934.0,1495.0,1.0,1187.0,-838.0,832.0,2
1539.0,706.0,-171.0,693.0,-24.0,266.0,573.0,1524.0,-2.0,782.0,1838.0,919.0,-554.0,1316.0,-416.0,905.0,8.0,-752.0,362.0,-521.0,2
